"caseId","tier","config","n","magnitude","alpha","k","kStar","z0","z0Num","seed","value","err","sigmaSample","relErr","sigmaTrue","heavyTail","sigmaTrueConv","convMassFrac","nDivergent","domSigOverMu","gateOK","hasConstAny","minMargin","absMp","nDropped","nSectors","maxDetM","sumDetM","varRedTrue","varRedTrueConv","wallClock","exact","skipReason"
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","2","3","10000","10000.","202","0.0009500413300659474","0.000044019176054804564","0.044019176054804564","0.43586728342856523","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.030942","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","2","3","10000","10000.","303","0.0012279452525775897","0.00038330110847093515","0.3833011084709351","0.27084846815084707","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.030942","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","2","3","10000","10000.","404","0.0009177073349825086","0.00003820532657237054","0.038205326572370545","0.4550671475889609","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.030942","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","3","3","464.15888336127784","464.15888336127784","42","0.0010146126751991481","0.00008236461526761618","0.08236461526761618","0.39752494274309674","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021685","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","3","3","464.15888336127784","464.15888336127784","101","0.0009178649965124223","0.00004929759836797363","0.04929759836797363","0.45497352847539785","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021685","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","3","3","464.15888336127784","464.15888336127784","202","0.0009500413300659474","0.000044019176054804564","0.044019176054804564","0.43586728342856523","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021685","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","3","3","464.15888336127784","464.15888336127784","303","0.0012279452525775897","0.00038330110847093515","0.3833011084709351","0.27084846815084707","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021685","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","3","3","464.15888336127784","464.15888336127784","404","0.0009177073349825086","0.00003820532657237054","0.038205326572370545","0.4550671475889609","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021685","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","4","3","100","100.","42","0.0010146126751991481","0.00008236461526761618","0.08236461526761618","0.39752494274309674","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021619","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","4","3","100","100.","101","0.0009178649965124223","0.00004929759836797363","0.04929759836797363","0.45497352847539785","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021619","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","4","3","100","100.","202","0.0009500413300659474","0.000044019176054804564","0.044019176054804564","0.43586728342856523","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021619","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","4","3","100","100.","303","0.0012279452525775897","0.00038330110847093515","0.3833011084709351","0.27084846815084707","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021619","True",""
"T3_CaseC","T3","single","2","1.*^8","{3, 1}","4","3","100","100.","404","0.0009177073349825086","0.00003820532657237054","0.038205326572370545","0.4550671475889609","inf","True","0","0.","3","inf","False","False","4.","3","3","6","9.","15.","0","NA","2.021619","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","1","2","10000","10000.","42","153.44980108945674","8.722704416492325","8722.704416492325","0.0651957399431878","8140.701519027011","False","8140.701519027011","1.","0","56.51125247899762","True","True","0.5","1","2","8","3.","10.","NA","0.016460137933249113","2.635119","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","1","2","10000","10000.","101","138.1439831483727","8.024240547086507","8024.240547086507","0.04105198375170411","8140.701519027011","False","8140.701519027011","1.","0","56.51125247899762","True","True","0.5","1","2","8","3.","10.","NA","0.016460137933249113","2.635119","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","1","2","10000","10000.","202","150.47843365017633","8.494604615999185","8494.604615999186","0.044569529184646364","8140.701519027011","False","8140.701519027011","1.","0","56.51125247899762","True","True","0.5","1","2","8","3.","10.","NA","0.016460137933249113","2.635119","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","1","2","10000","10000.","303","142.6285269743291","8.258165416557592","8258.165416557593","0.00992182297546125","8140.701519027011","False","8140.701519027011","1.","0","56.51125247899762","True","True","0.5","1","2","8","3.","10.","NA","0.016460137933249113","2.635119","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","1","2","10000","10000.","404","144.46170876824937","8.411753325587318","8411.753325587319","0.0028034945131349544","8140.701519027011","False","8140.701519027011","1.","0","56.51125247899762","True","True","0.5","1","2","8","3.","10.","NA","0.016460137933249113","2.635119","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","2","2","100","100.","42","153.4487388725407","8.722702375545829","8722.702375545829","0.06518836639870727","inf","True","8157.598497153842","0.9999978113136107","1","56.51125247899762","True","True","1.","1","2","8","2.","8.","0","0.01639202020314628","8.787731","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","2","2","100","100.","101","138.16914465121016","8.024256566338405","8024.256566338405","0.0408773212533318","inf","True","8157.598497153842","0.9999978113136107","1","56.51125247899762","True","True","1.","1","2","8","2.","8.","0","0.01639202020314628","8.787731","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","2","2","100","100.","202","150.47930218329728","8.495065887416416","8495.065887416416","0.044575558242839125","inf","True","8157.598497153842","0.9999978113136107","1","56.51125247899762","True","True","1.","1","2","8","2.","8.","0","0.01639202020314628","8.787731","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","2","2","100","100.","303","143.17785217073506","8.270382171578557","8270.382171578558","0.0061085964029877916","inf","True","8157.598497153842","0.9999978113136107","1","56.51125247899762","True","True","1.","1","2","8","2.","8.","0","0.01639202020314628","8.787731","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","2","2","100","100.","404","144.45313581202643","8.411749533814595","8411.749533814595","0.002743983999712615","inf","True","8157.598497153842","0.9999978113136107","1","56.51125247899762","True","True","1.","1","2","8","2.","8.","0","0.01639202020314628","8.787731","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","42","153.44537832884495","8.722701791802447","8722.701791802447","0.0651650386602339","8157.598497555084","False","8157.598497555084","1.","0","56.51125247899762","True","True","1.2","0.4","0","6","9.","29.700000000000003","NA","0.016392020201533748","9.016015","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","101","138.1436344488435","8.02424054811249","8024.24054811249","0.04105440430390033","8157.598497555084","False","8157.598497555084","1.","0","56.51125247899762","True","True","1.2","0.4","0","6","9.","29.700000000000003","NA","0.016392020201533748","9.016015","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","202","150.46126493706436","8.494578452654702","8494.578452654701","0.04445034988341992","8157.598497555084","False","8157.598497555084","1.","0","56.51125247899762","True","True","1.2","0.4","0","6","9.","29.700000000000003","NA","0.016392020201533748","9.016015","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","303","142.62816112690018","8.258165451801869","8258.16545180187","0.009924362562479232","8157.598497555084","False","8157.598497555084","1.","0","56.51125247899762","True","True","1.2","0.4","0","6","9.","29.700000000000003","NA","0.016392020201533748","9.016015","True",""
"T4_CaseB","T4","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","404","144.46163608997364","8.41175366456105","8411.75366456105","0.0028029900055426176","8157.598497555084","False","8157.598497555084","1.","0","56.51125247899762","True","True","1.2","0.4","0","6","9.","29.700000000000003","NA","0.016392020201533748","9.016015","True",""
"T4_CaseB","T4","2rule","2","10000.","{2, 0}","1","2","10000","10000.","42","52.33075582426653","1.212171351790358","1212.1713517903581","0.6367378922862231","inf","True","1.2588884522634635*^7","0.999999999997319","1","3810.4089165280448","True","True","1.","1","3","12","2.5","14.","0","6.883077089861499*^-9","3.305872","True",""
"T4_CaseB","T4","2rule","2","10000.","{2, 0}","1","2","10000","10000.","101","55.9110555352959","4.521975931299168","4521.975931299168","0.6118846831400931","inf","True","1.2588884522634635*^7","0.999999999997319","1","3810.4089165280448","True","True","1.","1","3","12","2.5","14.","0","6.883077089861499*^-9","3.305872","True",""
"T4_CaseB","T4","2rule","2","10000.","{2, 0}","1","2","10000","10000.","202","50.982875690990866","0.45386829403768286","453.86829403768286","0.6460944125666391","inf","True","1.2588884522634635*^7","0.999999999997319","1","3810.4089165280448","True","True","1.","1","3","12","2.5","14.","0","6.883077089861499*^-9","3.305872","True",""
"T4_CaseB","T4","2rule","2","10000.","{2, 0}","1","2","10000","10000.","303","442.12477569344827","389.16766704609864","389167.6670460986","2.0690781235842","inf","True","1.2588884522634635*^7","0.999999999997319","1","3810.4089165280448","True","True","1.","1","3","12","2.5","14.","0","6.883077089861499*^-9","3.305872","True",""
"T4_CaseB","T4","2rule","2","10000.","{2, 0}","1","2","10000","10000.","404","51.458576183461844","0.5338193892869312","533.8193892869311","0.6427922633655883","inf","True","1.2588884522634635*^7","0.999999999997319","1","3810.4089165280448","True","True","1.","1","3","12","2.5","14.","0","6.883077089861499*^-9","3.305872","True",""
"T5_n3","T5","geom","3","1.*^6","{2, 0, 0}","1","2","NA","1.*^6","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","0.5","1","3","14","2.","7.5","NA","NA","NA","True","geometry-only (no MC)"
"T5_n3","T5","geom","3","1.*^6","{2, 0, 0}","2","2","NA","1000.","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","1.","0.6666666666666666","3","14","2.","7.333333333333332","NA","NA","NA","True","geometry-only (no MC)"
"T5_n3","T5","geom","3","1.*^6","{2, 0, 0}","3","2","NA","100.","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","1.5","1","3","14","6.75","23.","NA","NA","NA","True","geometry-only (no MC)"
"T5_n3","T5","geom","3","1.*^6","{2, 0, 0}","4","2","NA","31.622776601683796","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","2.","1","3","14","8.","31.","NA","NA","NA","True","geometry-only (no MC)"
"T5_n3","T5","geom","3","1.*^6","{2, 0, 0}","5","2","NA","15.848931924611136","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","2.","0.6666666666666666","3","14","10.416666666666666","41.666666666666664","NA","NA","NA","True","geometry-only (no MC)"
"T5_n4","T5","geom","4","1.*^6","{2, 0, 0, 0}","1","2","NA","1.*^6","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","0.5","1","4","22","3.2552083333333335","11.989583333333334","NA","NA","NA","True","geometry-only (no MC)"
"T5_n4","T5","geom","4","1.*^6","{2, 0, 0, 0}","2","2","NA","1000.","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","1.","0.6666666666666666","4","22","3.7925925925925927","12.822222222222223","NA","NA","NA","True","geometry-only (no MC)"
"T5_n4","T5","geom","4","1.*^6","{2, 0, 0, 0}","3","2","NA","100.","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","1.2","0.8","4","22","12.8","57.925","NA","NA","NA","True","geometry-only (no MC)"
"T5_n4","T5","geom","4","1.*^6","{2, 0, 0, 0}","4","2","NA","31.622776601683796","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","1.3333333333333333","0.6666666666666666","4","22","16.","69.33333333333331","NA","NA","NA","True","geometry-only (no MC)"
"T5_n4","T5","geom","4","1.*^6","{2, 0, 0, 0}","5","2","NA","15.848931924611136","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","True","True","1.4285714285714286","0.5714285714285714","4","22","26.041666666666668","87.8988095238095","NA","NA","NA","True","geometry-only (no MC)"
